"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"3923487";"Q29210726";"nm11715151";"0";;"Bhoomika Dash";"0";NULL
"3925856";"Q16016482";"nm1885403";"1320795";;"Magnús Blöndal Jóhannsson";"0";"1320795"
"3929573";"Q110151370";"nm13024693";"0";;"Pinu Nayak";"0";NULL
"3976823";"Q17279628";"nm3404061";"0";;"Harihara Mohapatra";"0";NULL
"4020420";"Q20250673";"nm8523806";"0";;"Jyri Sariola";"0";NULL
"4034945";"Q15911226";"nm2648638";"0";;"Georgina Chan";"0";NULL
"4054270";"Q138498149";"nm7547446";"0";;"Uma Feed";"0";NULL
"4102562";"Q138479316";"nm5531140";"0";;"Sindre Strand Offerdal";"0";NULL
"4105965";"Q375308";"nm7254840";"4000203";;"Jason Moran";"0";"4000203"
"4123641";"Q138495578";"nm6808043";"0";;"Bülent Çaplı";"0";NULL
"4136951";"Q65660685";"nm10363117";"4136951";;"Gao Tian He";"0";NULL
"4179809";"Q449957";"nm1443104";"0";;"Wanda Wiłkomirska";"0";NULL
"4190561";"Q119684783";"nm13388808";"0";;"Solomon Njie";"0";NULL
"4198062";"Q114279907";"nm13841449";"0";;"Ana Castela";"0";NULL
"4218018";"Q111828543";"nm8387300";"4218018";;"Lorie Wallick";"0";"2947385"
"4238694";"Q58421815";"nm9197903";"0";;"Deepanjan Ghosh";"0";NULL
"4252767";"Q15066470";"nm6665752";"4252767";;"Sergey Ershov";"0";"1361259"
"4276302";"Q138604213";"nm14924237";"4276302";;"Victoria Comte";"0";NULL
"4313552";"Q111544442";"nm11075639";"0";;"Brandon Whitt";"0";NULL
"4341165";"Q61350684";"nm1089451";"4341165";;"Behlül Dal";"0";NULL
"4361319";"Q115056992";"nm9637577";"0";;"Heidi Switch";"1";NULL
"4623863";"Q24719834";"nm7547471";"0";;"Alexander Popov";"0";NULL
"4718505";"Q131786139";"nm8955019";"0";;"Cindy Kimberly";"0";NULL
"4738228";"Q134836814";"nm16498397";"0";;"Lox Pratt";"0";NULL
"4813030";"Q138492680";"nm16215859";"4813030";;"Liron Rachel Erez";"0";NULL
"4813228";"Q136089897";"nm14071197";"4813228";;"Saja Kilani";"0";NULL
"4848866";"Q20042398";"nm9671775";"4848866";;"Sango Harukawa";"0";NULL
"4851962";"Q1148071";"nm14884596";"1832332";;"Juraj Hartík";"0";"1832332"
"4915828";"Q106313803";"nm3987336";"0";;"Allison Pregler";"0";NULL
"5098134";"Q22338795";"nm4411212";"0";;"გიორგი გიორგანაშვილი";"0";NULL
"5142726";"Q130165880";"nm16232500";"5142726";;"Isimbi Yvonne";"1";"4373030"
"5230084";"Q1927710";"nm2441198";"0";;"Michael Hartmann";"0";NULL
"5258536";"Q723147";"nm1467905";"0";;"Billy Bean";"0";NULL
"5303479";"Q96622070";"nm7718054";"5303479";;"Robert Smolík";"0";"2360919"
"5434460";"Q130366687";"nm2603453";"5434460";;"טל ירימי";"0";NULL
"5580450";"Q130319364";"nm16372162";"5580450";;"Dakota Doll";"1";NULL
"5581803";"Q9299016";"nm3755982";"0";;"杨怀民";"0";NULL
"5669766";"Q3165960";"nm2601111";"1171339";;"Nazriya Nazim";"0";"1171339"
"5963115";"Q106916300";"nm8312880";"0";;"Anja Lek Paulsson";"0";NULL
"5992274";"Q138457575";"nm18188581";"5992274";;"M Rakimul Islam";"0";NULL
"6018661";"Q138471331";"nm18214429";"1638463";;"Aryan Singh";"0";NULL
"6026869";"Q65157605";"nm18179362";"6026869";;"Магомед-Нур  Магомедов";"0";NULL
"6030151";"Q27554508";"nm7485030";"0";;"Dennis Axnér";"0";NULL
"6033444";"Q42602433";"nm7195907";"0";;"Sierra Sidwell";"0";NULL
"6037969";"Q16373554";"nm4307559";"6037969";;"ნინო სადღობელაშვილი";"0";NULL
"6041584";"Q6685817";"nm5282088";"6041584";;"Lou Whittaker";"0";NULL
"6045377";"Q5210682";"nm1270535";"6045377";;"Dale Walters";"0";NULL
"6048974";"Q138610360";"nm14864238";"6048974";;"Vicky Kisan Mourya";"0";NULL
"6049719";"Q21208517";"nm0460640";"6049719";;"Carla Kneeland";"0";NULL
"6051738";"Q3299663";"nm2566228";"0";;"Matthew Bancroft";"0";NULL
"6054737";"Q7804376";"nm0853268";"6054737";;"Tim Taylor";"0";NULL
"6055349";"Q112072674";"nm10164844";"2153674";;"Henrihs Ahmadejevs";"0";NULL
