"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"1316376";"Q138658995";"nm0090789";"1316376";"";"Junior 'Speedy' Bodden";"1";NULL
"1318318";"Q138679886";"nm3716818";"1318318";"";"Ervin Hadžimurtezić";"0";NULL
"1320874";"Q25484968";"nm1107209";"1294379";"";"Julie Faridah";"0";NULL
"1323258";"Q19559906";"nm2657204";"1323258";"";"Ade-Love";"0";NULL
"1327865";"Q4429307";"nm0815151";"1327865";"";"Nina Sorotokina";"0";NULL
"1328089";"Q138786370";"nm0098651";"1328089";"";"Victor Bottenbley";"0";NULL
"1328175";"Q5984183";"nm0691658";"0";"";"Luis Porcar";"0";NULL
"1330692";"Q30082983";"nm5686622";"1330692";"";"Mohamed Saïd Hafifi";"0";"947663"
"1331759";"Q138898253";"nm0241269";"1331759";"";"Arthur Dulac";"0";NULL
"1337797";"Q437798";"nm0183642";"1337797";"";"Louis Couperus";"0";NULL
"1340991";"Q52894789";"nm0531032";"1340991";"";"Matthias Maat";"0";NULL
"1342686";"Q138822636";"nm1271749";"1342686";"";"Géo Flandre";"0";NULL
"1345926";"Q19810457";"nm5390305";"1345926";"";"M.L. Stedman";"0";NULL
"1350317";"Q138706447";"nm0753172";"1350317";"";"Anna-Brita Ryding";"0";NULL
"1361722";"Q11858126";"nm0948692";"3696329";"";"Eric York";"1";"3696329"
"1366358";"Q23815354";"nm0172258";"1366358";"";"David Collins";"0";NULL
"1367544";"Q47463923";"nm0361912";"0";"";"Aaron Harberts";"0";NULL
"1372332";"Q138774022";"nm0339049";"1372332";"";"Ken Greenhall";"0";NULL
"1376132";"Q138884965";"nm2137434";"1376132";"";"Gary Taylor";"1";NULL
"1376565";"Q12619527";"nm0158801";"1223478";"";"Choi Dong-joon";"0";"1223478"
"1380346";"Q63413348";"nm0132367";"1380346";"";"David Campbell";"0";"45357"
"1380869";"Q12849652";"nm3933690";"2077627";"";"Sövqi Hüseynov";"0";NULL
"1383602";"Q4741303";"nm3962434";"1383602";"";"Amber Seyer";"0";NULL
"1386273";"Q3299511";"nm2740520";"0";"";"Alan Kendall";"0";NULL
